#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
86,29,24,7,9.5,41,1,"[0, 41, 42, 43, 46, 53, 57]","[41, 1, 1, 3, 7, 4]"
87,30,24,6,8.4,19,3,"[10, 16, 35, 38, 47, 52]","[6, 19, 3, 9, 5]"
88,20,28,12,4.7272727272727275,16,1,"[0, 1, 6, 9, 14, 17, 21, 37, 41, 44, 47, 52]","[1, 5, 3, 5, 3, 4, 16, 4, 3, 3, 5]"
89,31,25,4,12.666666666666666,28,4,"[12, 18, 22, 50]","[6, 4, 28]"
90,33,24,3,12.0,22,2,"[10, 12, 34]","[2, 22]"
91,29,22,9,7.0,13,2,"[2, 5, 8, 21, 34, 40, 52, 54, 58]","[3, 3, 13, 13, 6, 12, 2, 4]"
92,18,35,7,7.333333333333333,14,1,"[5, 11, 12, 26, 38, 42, 49]","[6, 1, 14, 12, 4, 7]"
93,25,31,4,12.333333333333334,29,3,"[14, 19, 22, 51]","[5, 3, 29]"
94,21,30,9,5.375,17,2,"[2, 4, 8, 12, 20, 37, 40, 43, 45]","[2, 4, 4, 8, 17, 3, 3, 2]"
95,27,26,7,8.5,24,1,"[6, 20, 29, 30, 54, 55, 57]","[14, 9, 1, 24, 1, 2]"
96,22,32,6,10.0,25,1,"[5, 10, 20, 45, 54, 55]","[5, 10, 25, 9, 1]"
97,30,22,8,5.571428571428571,13,1,"[8, 14, 19, 21, 31, 44, 46, 47]","[6, 5, 2, 10, 13, 2, 1]"
98,29,26,5,12.0,27,3,"[5, 32, 35, 38, 53]","[27, 3, 3, 15]"
99,32,24,4,9.0,18,3,"[25, 43, 49, 52]","[18, 6, 3]"
100,30,29,1,0,0,0,[2],[]
