#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
53,20,28,12,4.0,14,1,"[13, 15, 17, 21, 22, 28, 31, 33, 40, 41, 55, 57]","[2, 2, 4, 1, 6, 3, 2, 7, 1, 14, 2]"
54,24,29,7,6.166666666666667,14,1,"[13, 21, 29, 31, 45, 46, 50]","[8, 8, 2, 14, 1, 4]"
55,32,22,6,8.8,21,3,"[7, 11, 20, 41, 44, 51]","[4, 9, 21, 3, 7]"
56,19,34,7,9.833333333333334,29,1,"[0, 11, 14, 43, 44, 51, 59]","[11, 3, 29, 1, 7, 8]"
57,25,30,5,9.0,28,1,"[4, 9, 37, 38, 40]","[5, 28, 1, 2]"
58,29,23,8,7.714285714285714,23,2,"[4, 27, 31, 36, 42, 44, 48, 58]","[23, 4, 5, 6, 2, 4, 10]"
59,27,32,1,0,0,0,[10],[]
60,22,29,9,6.25,12,2,"[2, 14, 24, 26, 32, 35, 37, 41, 52]","[12, 10, 2, 6, 3, 2, 4, 11]"
61,23,31,6,8.4,16,4,"[9, 13, 22, 30, 46, 51]","[4, 9, 8, 16, 5]"
62,28,29,3,5.0,7,3,"[33, 36, 43]","[3, 7]"
63,24,30,6,9.0,22,2,"[14, 20, 27, 49, 57, 59]","[6, 7, 22, 8, 2]"
64,27,28,5,5.75,8,3,"[5, 11, 19, 25, 28]","[6, 8, 6, 3]"
65,28,26,6,6.2,11,2,"[10, 16, 27, 29, 34, 41]","[6, 11, 2, 5, 7]"
66,22,29,9,4.875,11,1,"[19, 21, 22, 29, 40, 47, 51, 52, 58]","[2, 1, 7, 11, 7, 4, 1, 6]"
67,23,34,3,13.5,14,13,"[31, 44, 58]","[13, 14]"
68,25,30,5,6.75,15,1,"[28, 36, 37, 40, 55]","[8, 1, 3, 15]"
69,26,20,14,3.769230769230769,14,1,"[4, 5, 6, 7, 11, 14, 21, 23, 26, 40, 45, 48, 52, 53]","[1, 1, 1, 4, 3, 7, 2, 3, 14, 5, 3, 4, 1]"
70,23,32,5,12.0,37,2,"[3, 9, 11, 14, 51]","[6, 2, 3, 37]"
71,28,28,4,17.666666666666668,38,6,"[5, 43, 52, 58]","[38, 9, 6]"
72,26,33,1,0,0,0,[30],[]
73,29,26,5,13.25,21,2,"[0, 2, 23, 41, 53]","[2, 21, 18, 12]"
74,30,28,2,28.0,28,28,"[24, 52]",[28]
75,30,27,3,10.0,11,9,"[3, 14, 23]","[11, 9]"
76,17,35,8,7.285714285714286,12,3,"[0, 3, 14, 19, 31, 39, 46, 51]","[3, 11, 5, 12, 8, 7, 5]"
77,33,22,5,7.5,12,4,"[17, 25, 29, 41, 47]","[8, 4, 12, 6]"
78,28,26,6,10.2,23,3,"[0, 10, 20, 23, 46, 51]","[10, 10, 3, 23, 5]"
79,28,27,5,11.5,16,5,"[0, 12, 17, 33, 46]","[12, 5, 16, 13]"
80,30,26,4,18.333333333333332,20,17,"[1, 19, 36, 56]","[18, 17, 20]"
81,17,32,11,4.3,11,1,"[1, 6, 8, 12, 14, 18, 26, 27, 38, 39, 44]","[5, 2, 4, 2, 4, 8, 1, 11, 1, 5]"
82,25,30,5,4.75,8,1,"[31, 39, 40, 47, 50]","[8, 1, 7, 3]"
83,21,31,8,7.857142857142857,27,1,"[4, 5, 8, 11, 38, 46, 55, 59]","[1, 3, 3, 27, 8, 9, 4]"
84,26,27,7,8.333333333333334,16,1,"[6, 7, 11, 17, 33, 48, 56]","[1, 4, 6, 16, 15, 8]"
85,29,26,5,7.0,13,3,"[21, 24, 33, 46, 49]","[3, 9, 13, 3]"
86,29,28,3,23.5,26,21,"[11, 32, 58]","[21, 26]"
87,23,31,6,8.0,23,3,"[3, 6, 10, 15, 38, 43]","[3, 4, 5, 23, 5]"
88,18,34,8,6.142857142857143,12,2,"[6, 8, 18, 23, 35, 42, 47, 49]","[2, 10, 5, 12, 7, 5, 2]"
89,25,25,10,4.888888888888889,11,1,"[6, 13, 15, 17, 18, 20, 24, 29, 39, 50]","[7, 2, 2, 1, 2, 4, 5, 10, 11]"
90,21,31,8,6.857142857142857,14,1,"[11, 17, 21, 34, 48, 51, 58, 59]","[6, 4, 13, 14, 3, 7, 1]"
91,23,31,6,7.4,16,4,"[2, 6, 12, 28, 33, 39]","[4, 6, 16, 5, 6]"
92,23,31,6,7.8,21,1,"[4, 14, 18, 19, 40, 43]","[10, 4, 1, 21, 3]"
93,25,26,9,6.75,12,4,"[1, 13, 17, 24, 31, 35, 39, 46, 55]","[12, 4, 7, 7, 4, 4, 7, 9]"
94,30,25,5,12.25,30,2,"[5, 7, 17, 24, 54]","[2, 10, 7, 30]"
95,34,25,1,0,0,0,[50],[]
96,28,26,6,7.0,16,1,"[13, 14, 29, 31, 47, 48]","[1, 15, 2, 16, 1]"
97,24,31,5,11.0,35,2,"[10, 45, 48, 50, 54]","[35, 3, 2, 4]"
98,27,24,9,5.625,15,1,"[7, 17, 18, 26, 29, 33, 48, 49, 52]","[10, 1, 8, 3, 4, 15, 1, 3]"
99,26,31,3,22.5,43,2,"[4, 6, 49]","[2, 43]"
100,23,30,7,8.166666666666666,11,3,"[10, 20, 28, 36, 39, 50, 59]","[10, 8, 8, 3, 11, 9]"
