Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
175,25,30,5,12.5,17,7,"[6, 23, 39, 46, 56]","[17, 16, 7, 10]"
176,32,24,4,13.333333333333334,23,2,"[4, 6, 21, 44]","[2, 15, 23]"
177,27,29,4,13.0,30,1,"[16, 24, 54, 55]","[8, 30, 1]"
178,28,24,8,7.142857142857143,13,2,"[2, 10, 21, 28, 41, 45, 47, 52]","[8, 11, 7, 13, 4, 2, 5]"
179,31,25,4,3.6666666666666665,8,1,"[27, 28, 30, 38]","[1, 2, 8]"
180,26,25,9,4.5,11,1,"[23, 33, 34, 45, 48, 49, 55, 58, 59]","[10, 1, 11, 3, 1, 6, 3, 1]"
181,29,24,7,4.666666666666667,14,1,"[24, 25, 26, 29, 43, 45, 52]","[1, 1, 3, 14, 2, 7]"
182,25,28,7,7.166666666666667,15,1,"[12, 17, 18, 26, 36, 51, 55]","[5, 1, 8, 10, 15, 4]"
183,26,28,6,11.4,23,3,"[1, 24, 45, 48, 51, 58]","[23, 21, 3, 3, 7]"
184,33,23,4,15.666666666666666,26,8,"[4, 12, 38, 51]","[8, 26, 13]"
185,30,25,5,6.75,20,2,"[14, 17, 19, 39, 41]","[3, 2, 20, 2]"
186,27,26,7,9.666666666666666,33,1,"[0, 9, 11, 44, 45, 46, 58]","[9, 2, 33, 1, 1, 12]"
187,26,27,7,7.333333333333333,20,2,"[6, 15, 17, 23, 26, 46, 50]","[9, 2, 6, 3, 20, 4]"
188,31,25,4,14.666666666666666,35,2,"[13, 20, 22, 57]","[7, 2, 35]"
189,23,31,6,11.2,27,2,"[1, 3, 13, 40, 50, 57]","[2, 10, 27, 10, 7]"
190,25,26,9,6.125,15,1,"[10, 12, 22, 23, 25, 30, 33, 48, 59]","[2, 10, 1, 2, 5, 3, 15, 11]"
191,25,28,7,9.0,19,1,"[1, 18, 37, 38, 41, 43, 55]","[17, 19, 1, 3, 2, 12]"
192,31,25,4,13.333333333333334,16,9,"[18, 33, 49, 58]","[15, 16, 9]"
193,16,34,10,4.777777777777778,14,1,"[7, 14, 16, 22, 24, 25, 28, 32, 36, 50]","[7, 2, 6, 2, 1, 3, 4, 4, 14]"
194,30,26,4,13.0,21,7,"[20, 41, 52, 59]","[21, 11, 7]"
195,35,21,4,13.333333333333334,17,6,"[12, 29, 35, 52]","[17, 6, 17]"
196,27,26,7,8.0,31,1,"[6, 7, 12, 14, 45, 50, 54]","[1, 5, 2, 31, 5, 4]"
197,31,26,3,27.5,48,7,"[4, 52, 59]","[48, 7]"
198,26,31,3,15.5,17,14,"[10, 24, 41]","[14, 17]"
199,21,34,5,11.0,24,1,"[15, 32, 56, 57, 59]","[17, 24, 1, 2]"
200,22,31,7,8.333333333333334,21,1,"[7, 9, 30, 39, 52, 56, 57]","[2, 21, 9, 13, 4, 1]"
