#,Player Wins,Banker Wins,Ties,Avg Diff,Max Diff,Min Diff,Tie Index,Differences
45,30,23,7,8.0,21,2,"[0, 21, 25, 29, 39, 46, 48]","[21, 4, 4, 10, 7, 2]"
46,14,37,9,6.125,12,1,"[6, 11, 19, 23, 31, 32, 42, 54, 55]","[5, 8, 4, 8, 1, 10, 12, 1]"
47,26,28,6,11.0,26,1,"[0, 4, 30, 31, 42, 55]","[4, 26, 1, 11, 13]"
48,28,30,2,29.0,29,29,"[23, 52]",[29]
49,24,31,5,9.5,15,2,"[19, 21, 33, 48, 57]","[2, 12, 15, 9]"
50,25,26,9,5.625,22,1,"[4, 7, 29, 32, 33, 37, 42, 46, 49]","[3, 22, 3, 1, 4, 5, 4, 3]"
51,22,36,2,41.0,41,41,"[12, 53]",[41]
52,28,23,9,6.875,16,1,"[3, 6, 22, 26, 34, 45, 53, 54, 58]","[3, 16, 4, 8, 11, 8, 1, 4]"
53,23,27,10,5.333333333333333,10,1,"[0, 6, 16, 21, 28, 31, 38, 39, 43, 48]","[6, 10, 5, 7, 3, 7, 1, 4, 5]"
54,28,25,7,7.833333333333333,26,2,"[0, 26, 32, 38, 42, 44, 47]","[26, 6, 6, 4, 2, 3]"
55,31,23,6,10.0,18,2,"[4, 21, 23, 34, 52, 54]","[17, 2, 11, 18, 2]"
56,28,30,2,26.0,26,26,"[29, 55]",[26]
57,24,33,3,9.5,15,4,"[18, 33, 37]","[15, 4]"
58,29,21,10,5.555555555555555,10,1,"[2, 7, 13, 19, 22, 32, 33, 35, 45, 52]","[5, 6, 6, 3, 10, 1, 2, 10, 7]"
59,29,28,3,24.0,45,3,"[4, 7, 52]","[3, 45]"
60,25,31,4,13.666666666666666,16,11,"[5, 21, 32, 46]","[16, 11, 14]"
61,27,28,5,9.25,17,1,"[17, 20, 36, 37, 54]","[3, 16, 1, 17]"
62,27,26,7,6.5,16,1,"[20, 21, 23, 24, 38, 54, 59]","[1, 2, 1, 14, 16, 5]"
63,23,25,12,5.090909090909091,12,2,"[3, 5, 11, 13, 17, 27, 34, 40, 52, 55, 57, 59]","[2, 6, 2, 4, 10, 7, 6, 12, 3, 2, 2]"
64,31,22,7,9.666666666666666,20,5,"[0, 6, 16, 36, 45, 50, 58]","[6, 10, 20, 9, 5, 8]"
65,26,28,6,10.8,26,1,"[0, 15, 41, 50, 51, 54]","[15, 26, 9, 1, 3]"
66,27,24,9,6.375,19,1,"[1, 4, 5, 12, 17, 24, 43, 46, 52]","[3, 1, 7, 5, 7, 19, 3, 6]"
67,27,30,3,22.0,34,10,"[14, 24, 58]","[10, 34]"
68,27,28,5,7.0,12,4,"[22, 26, 34, 46, 50]","[4, 8, 12, 4]"
69,28,29,3,21.0,24,18,"[0, 18, 42]","[18, 24]"
70,29,23,8,7.857142857142857,20,1,"[2, 15, 17, 18, 23, 36, 37, 57]","[13, 2, 1, 5, 13, 1, 20]"
71,28,29,3,22.0,40,4,"[11, 51, 55]","[40, 4]"
72,30,24,6,5.4,7,1,"[32, 33, 40, 47, 52, 59]","[1, 7, 7, 5, 7]"
73,26,28,6,10.6,32,3,"[0, 8, 40, 43, 50, 53]","[8, 32, 3, 7, 3]"
74,26,26,8,6.285714285714286,16,1,"[4, 5, 8, 24, 35, 39, 45, 48]","[1, 3, 16, 11, 4, 6, 3]"
75,30,24,6,8.4,14,4,"[9, 23, 30, 34, 47, 51]","[14, 7, 4, 13, 4]"
76,30,27,3,15.5,18,13,"[20, 38, 51]","[18, 13]"
77,27,23,10,5.555555555555555,23,1,"[0, 5, 7, 8, 10, 14, 22, 24, 47, 50]","[5, 2, 1, 2, 4, 8, 2, 23, 3]"
78,24,31,5,11.75,21,1,"[11, 20, 41, 42, 58]","[9, 21, 1, 16]"
79,29,29,2,22.0,22,22,"[27, 49]",[22]
80,24,29,7,5.0,14,1,"[20, 25, 27, 33, 35, 36, 50]","[5, 2, 6, 2, 1, 14]"
81,28,28,4,17.0,35,6,"[4, 14, 20, 55]","[10, 6, 35]"
82,29,31,0,0,0,0,[],[]
83,28,27,5,4.75,9,1,"[28, 33, 37, 38, 47]","[5, 4, 1, 9]"
84,32,24,4,6.0,14,1,"[40, 43, 57, 58]","[3, 14, 1]"
85,25,27,8,6.0,13,1,"[1, 5, 6, 19, 21, 30, 35, 43]","[4, 1, 13, 2, 9, 5, 8]"
86,30,24,6,9.2,28,1,"[7, 8, 11, 21, 25, 53]","[1, 3, 10, 4, 28]"
87,29,23,8,7.571428571428571,22,1,"[4, 7, 29, 36, 37, 38, 41, 57]","[3, 22, 7, 1, 1, 3, 16]"
88,28,25,7,8.666666666666666,18,1,"[5, 20, 30, 31, 38, 56, 57]","[15, 10, 1, 7, 18, 1]"
89,27,29,4,10.333333333333334,15,4,"[22, 26, 41, 53]","[4, 15, 12]"
90,20,29,11,4.5,9,1,"[6, 15, 19, 22, 23, 26, 27, 34, 41, 46, 51]","[9, 4, 3, 1, 3, 1, 7, 7, 5, 5]"
91,28,24,8,5.285714285714286,11,1,"[8, 12, 15, 22, 33, 34, 44, 45]","[4, 3, 7, 11, 1, 10, 1]"
92,28,28,4,10.666666666666666,22,1,"[9, 31, 40, 41]","[22, 9, 1]"
93,26,31,3,3.5,6,1,"[40, 46, 47]","[6, 1]"
94,30,21,9,5.125,7,2,"[6, 12, 16, 20, 25, 27, 34, 41, 47]","[6, 4, 4, 5, 2, 7, 7, 6]"
95,26,28,6,8.4,20,1,"[15, 22, 23, 43, 46, 57]","[7, 1, 20, 3, 11]"
96,29,28,3,9.5,16,3,"[17, 20, 36]","[3, 16]"
97,30,22,8,7.857142857142857,19,2,"[1, 20, 24, 30, 32, 46, 48, 56]","[19, 4, 6, 2, 14, 2, 8]"
98,31,23,6,7.8,19,1,"[8, 12, 13, 21, 40, 47]","[4, 1, 8, 19, 7]"
99,29,27,4,12.0,27,4,"[16, 20, 25, 52]","[4, 5, 27]"
100,24,32,4,10.333333333333334,23,3,"[11, 14, 19, 42]","[3, 5, 23]"
